,Np,Nt,Kp,Kt,A,lp,Rg,E2E,zd,Angle,lb,lt,sd_lp,sd_Rg,sd_zd,sd_E2E,sd_dot
710,129.0,16.0,64.0,0.25,80.0,51.621744884181844,29.46062311820799,87.27066761807112,16.823571656686624,1.948467530517594,0.9706827342507995,0.9711096567177379,0.7802098219119756,2.846790842284591,3.121345345248814,10.944150258424068,0.28340831595074684
711,129.0,16.0,0.25,0.25,70.0,1.2461771746080466,8.165592432455526,17.991306333963003,11.886449700598803,1.205038169019561,0.9709263474452322,0.9708998990280138,0.03920411786539716,1.9081499039292786,1.8748556583975364,6.769948787518572,0.5586110126927053
712,129.0,16.0,0.5,0.25,70.0,1.3576957330921804,8.367477547258394,18.994833380589963,11.867925149700598,1.3892621987690823,0.9708145790509131,0.9709183469304058,0.035615040570367705,1.8028562020572325,2.393716656853862,6.560988047255552,0.642430587383032
713,129.0,16.0,1.0,0.25,70.0,1.603808881764798,8.288850499261944,18.144281242987354,12.10860638722555,1.2102142665590325,0.9708467879811452,0.9715863615768742,0.036175981605980644,1.9674849186737329,2.2106242320774974,6.601321344328795,0.5394831040483384
714,129.0,16.0,2.0,0.25,70.0,2.136999353607635,9.481225723178309,21.51547496197064,12.837855688622755,1.3335645731466264,0.9706709663118166,0.97169263377181,0.029325611245911508,2.621049982954176,2.2435384456608403,8.129435172843056,0.5793099192082424
715,129.0,16.0,4.0,0.25,70.0,3.772281508342473,11.213143039569108,24.395311597218402,14.884905788423152,1.1509284474359296,0.970529938344141,0.9716276934548734,0.05029823029936109,5.085294975977436,2.777433390069666,9.916440651509497,0.563774381856222
716,129.0,16.0,8.0,0.25,70.0,7.375042523244166,15.125907002810006,35.778212637283566,17.63683892215569,1.3520742399672654,0.9705778585088575,0.9709499769506322,0.08248418276137885,8.105791272036292,3.35477262719572,11.895938011324446,0.5264969965078392
717,129.0,16.0,16.0,0.25,70.0,14.406690027968036,19.58245148930583,48.68909457874739,20.536268463073853,1.3369555501703148,0.9705228568245626,0.9716974548934856,0.28170646766918744,8.639545249320967,2.8360250767036685,13.142110796318804,0.39733443615700687
718,129.0,16.0,32.0,0.25,70.0,27.393822774698982,24.89602051985932,66.15857903734502,20.88698163672655,1.5224806702482099,0.9705289847069101,0.9709219752695094,0.6823319305666554,6.117554216447579,2.931334263943329,16.381366433841354,0.38696397722492937
719,129.0,16.0,64.0,0.25,70.0,43.98746996957874,28.286095867196664,82.61394210508801,19.27861896207585,1.7915055390555632,0.970413293143427,0.9705722782597495,0.9338955629369279,4.128079022414353,2.7550669714591822,13.172622228164323,0.32941984554610987
720,129.0,16.0,0.25,0.25,60.0,1.251783753829572,8.036796270479568,17.024284067695216,13.4305998003992,1.1210491354021261,0.971154054558187,0.9713230193339042,0.04084998862099303,1.7537932453358007,1.904427042482773,6.760186603421228,0.534942856363348
721,129.0,16.0,0.5,0.25,60.0,1.374474220855333,8.24265009722036,18.44021978253738,13.367182634730538,1.2307331229163172,0.9710334148406716,0.9711905550915771,0.03819497362805218,2.492750970847773,1.7652272904936739,7.2048259030992705,0.550640114013607
722,129.0,16.0,1.0,0.25,60.0,1.6092058341571391,8.75196108090604,20.219045978205216,13.459959081836327,1.3349172753663034,0.9708463599076863,0.9712132806750237,0.03426407216680602,2.9018867049877577,2.0682230046560206,8.299032608849497,0.6041683491407704
723,129.0,16.0,2.0,0.25,60.0,2.1834643309155446,8.992517058130476,19.38066288250017,14.684535928143713,1.186402554709695,0.9705387615845055,0.9709306145296281,0.03626767050958068,2.7613215617854494,2.5224286294690392,8.088276857592552,0.6094181057113548
724,129.0,16.0,4.0,0.25,60.0,3.636510615722874,10.712201316758545,22.498133611512234,16.299856087824352,1.0832281669455472,0.9706067659327063,0.9707993835374705,0.058523352803609374,3.504600205451668,2.6679102962151036,8.477870104530034,0.511919174711842
725,129.0,16.0,8.0,0.25,60.0,6.645399904232045,12.620380693347462,23.70625349962424,17.768918962075848,0.7944390567831723,0.9705331836195843,0.9708566118856218,0.2114626614854984,4.196949811784538,2.5605601115166854,10.060844912985734,0.4620682250204418
726,129.0,16.0,16.0,0.25,60.0,12.704112750212339,17.809304492653332,39.750274087598726,22.719429341317365,1.058596153383176,0.9706954928557439,0.9711314327031866,0.4646545679189335,8.720622107156212,2.6086172078102217,13.84042070685711,0.371560338801748
727,129.0,16.0,32.0,0.25,60.0,19.105137928370397,21.29779021388912,44.10134641351848,23.85344231536926,1.0044519888650234,0.9705809040150306,0.9707258345439473,1.1428919828732866,11.870242498465137,2.3569374695513408,20.287128147713354,0.48945124290863345
728,129.0,16.0,64.0,0.25,60.0,29.904213180072013,25.38711594252096,63.82653481752527,23.98549740518962,1.3202769727701615,0.9705370001479904,0.9721116824081488,1.6103341756199672,8.16842978801074,2.410680888686658,18.642503841244196,0.3994862191794889
729,129.0,16.0,0.25,0.25,50.0,1.2507932179883692,7.993579616819713,17.137067828657568,14.981849301397208,1.1125880925099836,0.9711606686446276,0.9711532054913913,0.0377322657804517,1.677487227645233,1.613883076550145,6.424537697604401,0.4705875748296451
730,129.0,16.0,0.5,0.25,50.0,1.3522823389284646,7.664777576221814,15.498817459670832,14.810132734530939,1.011507967992611,0.9711640578256737,0.971129678506076,0.0381565593251773,1.740363808994114,2.2504743549664337,6.395463279906334,0.5093487812222505
731,129.0,16.0,1.0,0.25,50.0,1.591316608576563,7.958813710458883,16.71333956012926,15.060955289421157,1.1072796428287104,0.9708781318816615,0.9714706187182353,0.037849619414430644,1.5769642352503435,2.0108933702273024,6.260994613657512,0.5194926053463435
732,129.0,16.0,2.0,0.25,50.0,2.1561410844924276,8.559905099442018,17.165209828863127,16.172293413173655,0.9522025271683817,0.9705641076597866,0.9713375588734863,0.0415004829081371,2.2417201845584773,2.3448058076832368,7.288508157625286,0.4928586467590801
733,129.0,16.0,4.0,0.25,50.0,3.6825032365272103,10.441583445934155,21.471308266207036,18.30653992015968,0.9416265765884925,0.9706256667189708,0.9709772774737585,0.068503171637305,3.4179894648965563,2.2276299705274236,8.686847423808246,0.4639821061379742
734,129.0,16.0,8.0,0.25,50.0,6.718253287029705,12.90963438494676,27.061440021846124,21.34372994011976,0.9543773717132998,0.9705124672307767,0.9711258481457123,0.2144634616445991,3.1475228602554877,2.6962314367096147,9.289884716414138,0.44101988379550333
735,129.0,16.0,16.0,0.25,50.0,13.25218269701682,18.17039978273652,41.05412901340382,24.71676487025948,1.0510169625377594,0.9707251716074654,0.9708779295165927,0.45991082022335844,9.141597812366006,2.8139925314664813,14.73991344116531,0.40352664819592615
736,129.0,16.0,32.0,0.25,50.0,19.04545897353098,20.813978093692455,45.6215772639525,26.6814249500998,0.9913421171306555,0.9705419063214816,0.9708168751800539,1.0656014001643905,10.715209647949457,1.9086893793445288,18.818992987825283,0.4337728054380685
737,129.0,16.0,64.0,0.25,50.0,24.0165386082898,22.920458130409763,50.630161046935704,27.589533532934134,1.0086972922282782,0.9703803370201635,0.9714096178050112,1.7380545438086188,9.035947205791828,1.9133537977286708,19.597896544970617,0.40834657956859166
738,129.0,16.0,0.25,0.25,40.0,1.2467588919690404,7.68769673247807,15.83537019819514,16.73871516966068,0.9766212474427777,0.9713520405943091,0.9721247659669202,0.04113477460772401,1.5935021055969416,1.8121925730577668,5.755655854051211,0.4170784318102005
739,129.0,16.0,0.5,0.25,40.0,1.3462603344268511,7.514948245172509,15.332697683424135,16.696432934131735,0.9687995257175855,0.9709926551424144,0.9707333741536529,0.038422347536117084,1.5441239987882125,1.9211762490239008,5.888526595190422,0.4482842394790957
740,129.0,16.0,1.0,0.25,40.0,1.5838537031982356,7.640650231010649,15.197306015069094,16.672594411177645,0.9221821134042257,0.9707307478569542,0.9701303470578738,0.037332928731545444,1.6437046219218001,2.0110818195684397,5.808166754077404,0.42339898773780876
741,129.0,16.0,2.0,0.25,40.0,2.168065063564877,8.201614801343572,15.757722311183384,18.16136467065868,0.8190651402470678,0.9706641292260976,0.9717525433448143,0.05136138462317004,1.240346324186639,2.0699906021003507,5.541725143788332,0.4031023947058242
742,129.0,16.0,4.0,0.25,40.0,3.8000848333942865,10.363425711428201,19.437977826102603,20.877156686626748,0.7501258776645819,0.970727278572651,0.971674791706558,0.09801167567904115,2.3977408217904506,2.29402250283931,7.496968343955967,0.3620862362592172
743,129.0,16.0,8.0,0.25,40.0,6.852382566724239,12.838403045568283,24.780156023848036,23.972390618762475,0.7133334995179001,0.9704345478777578,0.9718235099663047,0.24006943129555072,2.3344886832868887,2.1400900213059333,8.840220719384282,0.3527237361978472
744,129.0,16.0,16.0,0.25,40.0,11.268140272651769,15.221517252436099,27.182636138423113,27.485109780439124,0.6586103312212817,0.9703470558555201,0.9711633632114038,0.6649825323714659,2.707271452302826,2.2254620374304444,9.528809216264197,0.27706759356414706
745,129.0,16.0,32.0,0.25,40.0,19.10487325822169,20.363744474751858,45.74619517126369,29.838701397205586,0.9693691309361885,0.9702941068699498,0.9715052099294734,1.1761312312775543,3.8566818510233536,1.5064261790980333,13.774237993639558,0.31104710040593864
746,129.0,16.0,64.0,0.25,40.0,22.252130819772336,21.675055676248647,43.66315659628337,30.82032834331337,0.843561144422472,0.9705560420513303,0.9709852057431164,1.8936016991441127,4.598870642987078,1.4449040768619847,17.03114708374425,0.3545684362135253
747,129.0,16.0,0.25,0.25,30.0,1.2378993041424273,7.094789084169811,12.855739046896668,18.93329101796407,0.739320658780792,0.9712044997753191,0.9729483123202496,0.04411998579212317,0.8379255734340636,1.540212287095685,4.855376071594754,0.33160519317040565
748,129.0,16.0,0.5,0.25,30.0,1.352753757857364,7.345740707102875,13.23390188989766,19.1979878243513,0.7139347658378834,0.9709525592656765,0.9738837926869319,0.04710256313285561,0.9052469991533462,1.8365321770110818,4.751089152534147,0.34047495513404635
749,129.0,16.0,1.0,0.25,30.0,1.5519195800305778,7.280491845034148,13.47300700811444,19.03739720558882,0.7045418259040244,0.970962928329957,0.9734977499032516,0.039390264930112405,1.1886011675268235,1.8278879182130061,4.632649718056784,0.31012292914347345
750,129.0,16.0,2.0,0.25,30.0,2.148786775102751,8.15557202348264,15.319490081937301,20.415202395209583,0.7134254204191364,0.9703865105967329,0.9740221901093411,0.053846531007573785,1.7119934956774432,1.9600441410652985,5.585870373961022,0.3178519962811032
751,129.0,16.0,4.0,0.25,30.0,3.722472439157704,9.914975949919679,18.591191420152512,23.110140518962073,0.6670660077491232,0.9705503992623011,0.9731290722714272,0.10232434811524538,1.9029734753082628,1.9831385448925278,7.145745458272013,0.3306006513343238
752,129.0,16.0,8.0,0.25,30.0,6.604247553591525,12.109886534924211,21.020966408969873,26.498671057884234,0.5844201537166773,0.9705064468447575,0.9731834105936595,0.262875987152993,2.836084738441808,2.092634523103857,8.081741567856199,0.2639736416829706
753,129.0,16.0,16.0,0.25,30.0,11.632767044152521,15.041594511580614,23.136339514082405,30.822628542914174,0.5182668872357044,0.9705236455881693,0.9730023828257113,0.7677044505273277,1.9346938251239343,1.9795107416558797,9.781759239096846,0.2893254757488764
754,129.0,16.0,32.0,0.25,30.0,16.06704912340184,17.569003217000997,27.842682700705456,33.06123632734531,0.5602323285792867,0.970448007681754,0.9732529457619354,1.3907280379096851,2.325247028835201,1.5108178984487635,10.87501921676263,0.24215606321971073
755,129.0,16.0,64.0,0.25,30.0,20.169727687864043,19.781731496574455,33.280408454097916,34.50791556886227,0.6251825627462779,0.9705210911623261,0.9738778315353973,2.0547186045784356,1.942726763582428,1.2257600753623936,10.935355284659238,0.22195708080616872
756,129.0,32.0,0.25,0.25,90.0,1.2635684220437586,8.783081356477714,21.21849822960736,10.310793413173654,1.677304806765923,0.971076690645235,0.9712952395007222,0.0394955726872275,2.712208468367301,2.979929046432646,7.6469462005167745,0.679154598200614
757,129.0,32.0,0.5,0.25,90.0,1.3794290656156527,8.696202518260858,20.368891438653673,12.381921556886228,1.4649429399372802,0.9707714544697027,0.970932177371664,0.0380141563927299,2.190141653940165,3.47916539918765,6.769975476280015,0.5807154897975831
758,129.0,32.0,1.0,0.25,90.0,1.6072322756231137,9.167500898229678,20.96211253356715,10.733505788423154,1.4923320276734988,0.9707808526416725,0.9712564844155782,0.037547347749646236,3.5303044270811785,2.774497560345243,8.54561535782993,0.70552487386302
759,129.0,32.0,2.0,0.25,90.0,2.301948922059899,9.933717341708208,22.437316941565307,13.281326746506986,1.295919345110223,0.9708126897937602,0.9715953516625975,0.04352135110600649,3.19648367524359,3.7577925131358216,8.454822807918786,0.6088861495438437
760,129.0,32.0,4.0,0.25,90.0,3.8232658298442845,11.656364455734561,28.071764665250612,13.999912774451097,1.4262789485579541,0.970249166626251,0.9713457602250105,0.025016961422779635,6.4199244215004185,3.8150124075730885,11.125877853785923,0.6616454694643861
761,129.0,32.0,8.0,0.25,90.0,7.3212985253858385,15.637415847785054,38.25202138818468,14.238916566866267,1.4850369123458957,0.9705029264258498,0.9708653782928353,0.03582371969565361,7.534793821921303,3.6312957445265397,13.26720315030072,0.6877670010397999
762,129.0,32.0,16.0,0.25,90.0,15.59975298111039,21.24997597380088,56.19806204092527,17.614569660678644,1.6787896047758173,0.970291940930404,0.9709498087744859,0.030418036494519053,9.346443474052457,4.656855466000126,15.430251592237816,0.5354646688065972
763,129.0,32.0,32.0,0.25,90.0,23.574002417365676,23.717658605679595,60.2398224526895,17.354377644710578,1.5123968290555942,0.9703584256714268,0.9711207072721656,0.5326810140482005,15.731519344905472,6.367812056300854,23.15181448655685,0.7113027636324669
764,129.0,32.0,64.0,0.25,90.0,51.28385425512831,29.226923979016714,86.22775633419893,16.06124011976048,1.9844164932634782,0.9705791047504337,0.9707371043573598,0.5341837042932226,9.705904021579126,5.183354189562804,20.256707359448065,0.5348292235106863
765,129.0,32.0,0.25,0.25,80.0,1.2637160456511283,8.630921836957535,20.55041980230449,12.909982235528942,1.5849728840916442,0.9711555710110595,0.9711398137502198,0.03703691564535619,2.911412284604688,3.1260159388403674,7.158421487352775,0.659423578247045
766,129.0,32.0,0.5,0.25,80.0,1.3531433892515408,8.270636597029348,18.674645145796504,13.074207185628742,1.4441829313763523,0.971019652461624,0.9713077964155037,0.034511784809258046,1.9747620522138989,2.6191682400504335,6.466018339247154,0.6359310549413199
767,129.0,32.0,1.0,0.25,80.0,1.6166836979755654,8.59693283686918,19.70397858207307,13.287369061876248,1.4014584585416419,0.9707815248771148,0.9708482379298043,0.03369505839986557,2.779896816457783,3.483422092504986,7.598118858045457,0.6377295574991346
768,129.0,32.0,2.0,0.25,80.0,2.238025397086238,9.936977452254911,23.637924359625185,12.946267864271459,1.565552046782107,0.9706871635731329,0.971162502586293,0.03338140478735091,3.629460152842186,3.262550752218825,8.549950458127881,0.6855732084793233
769,129.0,32.0,4.0,0.25,80.0,3.732543904774436,11.218970572726787,25.009248724150577,15.791894810379242,1.2827300168291773,0.970531321951782,0.9709070423795524,0.039969336185643724,2.940962819723313,4.122644606374902,9.24526208202238,0.6345787516264041
770,129.0,32.0,8.0,0.25,80.0,7.244987578673728,15.15101170963413,35.83962494447771,17.360858283433135,1.3906003156759912,0.9701813904951081,0.9711872186472782,0.07762701012366743,6.278630322163636,3.8218725682341383,12.776131616419137,0.5785585866443115
771,129.0,32.0,16.0,0.25,80.0,14.149684357173332,20.119630170179924,49.7877238048421,21.337067465069858,1.4576461880648086,0.970573750784305,0.9711273564895048,0.17397035188545915,11.294868712826693,4.639152243335594,15.167503318537724,0.5603112699826607
772,129.0,32.0,32.0,0.25,80.0,36.21976461441106,26.829478386508296,77.48817705171624,18.46811836327345,1.9594290652874509,0.9704750790871807,0.9710722368385647,0.22554096568503662,15.046999019259216,4.627420268061631,21.70626528543101,0.6001432281576252
773,129.0,32.0,64.0,0.25,80.0,67.58907524282314,30.43300542449648,94.61167155497289,18.17188283433134,2.20231078049046,0.9703187258137111,0.9709732347841553,0.19426814840241974,3.817195233707962,4.58354172535264,11.927257144327994,0.3711460941853733
774,129.0,32.0,0.25,0.25,70.0,1.270160217659783,8.903785184806353,21.620376617739478,14.539078642714571,1.6925137036925044,0.9708992959031637,0.9714211995917105,0.03922248505909298,3.149433257135649,3.1935757710241366,7.899963544340456,0.6405508363359961
775,129.0,32.0,0.5,0.25,70.0,1.3630698048265435,8.56921443564176,20.079418398641238,15.18896506986028,1.479919314202107,0.9712547816268053,0.9710716218819871,0.03709291141396456,2.9359503738378705,2.8940288355087156,7.703955901445094,0.6514831906373735
776,129.0,32.0,1.0,0.25,70.0,1.5729050539836287,8.711871839042455,20.68507367292929,13.637533333333334,1.5587487979665533,0.970962196768277,0.9711404655921575,0.02855597767019832,3.0761231986558766,2.551592712445749,7.621562680933925,0.6064314768010204
777,129.0,32.0,2.0,0.25,70.0,2.2070199759066402,9.399236558170937,20.784656461222692,15.448121556886226,1.3337377313434968,0.9706793017731536,0.9710382276296035,0.030922862427462738,2.392985446106088,3.2286672480726186,7.305862734663328,0.5765244024779677
778,129.0,32.0,4.0,0.25,70.0,3.674136933564627,11.290701775566873,25.11571716702278,16.703461077844313,1.3836127590754739,0.9706283025183632,0.9712877097367254,0.03216922392285544,4.180506768226088,3.6937978396254976,10.05429154623431,0.6947677853422057
779,129.0,32.0,8.0,0.25,70.0,6.202625794047528,12.894906083168479,28.700842515227006,17.765631536926147,1.3021133335599087,0.9705643044829391,0.9710399228348756,0.16295611966368323,7.331908851532491,2.9172485164466218,11.780170381932907,0.5842951560154312
780,129.0,32.0,16.0,0.25,70.0,12.20313696972303,17.97564857477293,41.65013026586558,23.143738123752495,1.2310757934907877,0.9704553226022761,0.9715179074455973,0.36661141142637127,6.300203151449611,3.2113281580564483,13.47660604467234,0.469154167106621
781,129.0,32.0,32.0,0.25,70.0,34.84993783641095,26.55305228429316,77.13071309247354,22.166643512974048,1.8299918841832084,0.9704756076495249,0.9709262105071889,0.2361830860876898,7.609061802068549,4.536130147954803,15.637992523918212,0.4125253519164142
782,129.0,32.0,64.0,0.25,70.0,42.887851207839894,28.221820232735023,80.66397779064856,21.641380638722556,1.8186874126726311,0.9704775536119344,0.971186034476892,0.8421117551884731,9.80508649663789,3.791334867748506,19.798726249269727,0.4939486578641852
783,129.0,32.0,0.25,0.25,60.0,1.258612944827144,8.043114512093725,18.114404668132657,15.976021157684631,1.3883417576874806,0.9708360603392374,0.9711537927056934,0.035345346142121925,2.0412265660355224,2.6353949253889684,7.010765698155162,0.660412867266421
784,129.0,32.0,0.5,0.25,60.0,1.3562588721840247,8.385809988764393,19.538115768700663,17.065283233532938,1.3527447427271613,0.9709336752173013,0.9708441613725352,0.0358789110260603,2.596169872907584,2.5527170028041715,7.836566465207092,0.6278004776904106
785,129.0,32.0,1.0,0.25,60.0,1.6000283101669426,8.284240167750164,18.161660268446354,16.382688822355288,1.3507825417905444,0.9706801009219402,0.9710250985493767,0.03147997612779348,2.4855220370829896,2.8457559370908516,7.231979272973305,0.6063314950937355
786,129.0,32.0,2.0,0.25,60.0,2.155207290872535,8.974438894224173,18.980218969536967,16.198384630738524,1.230901719982291,0.9707607245726573,0.9708697821953967,0.031129511087507503,2.5710841763842938,2.9256532852224044,7.642504184002983,0.6036667795265964
787,129.0,32.0,4.0,0.25,60.0,3.745563658849487,11.69441256832276,26.444761014024916,18.630994610778444,1.4339986633453605,0.9704771872386145,0.9712955447424246,0.02714710971575947,4.887752273267898,2.566342297950606,10.309282062260698,0.5974625979137209
788,129.0,32.0,8.0,0.25,60.0,6.888724193665903,14.164524668255927,32.02473652483827,21.592666666666666,1.2676205149085649,0.9702344996664986,0.9713868559104177,0.1209552548867954,5.280975203588434,3.364202818442941,11.754493951421225,0.5874632985302707
789,129.0,32.0,16.0,0.25,60.0,12.386145644261024,17.265848702554294,37.50848787185702,24.90380099800399,0.9840445184044663,0.9704872566725566,0.9714080639591046,0.5018623902124322,6.560660045472179,3.450456639862593,13.312168542613524,0.4248853686791562
790,129.0,32.0,32.0,0.25,60.0,23.532986203580744,23.600147326268758,57.938570984812415,25.632334930139724,1.326478667659836,0.9702295440770575,0.9708234799140757,1.0007812897311263,5.1599566027603965,2.2116064025404545,14.413372922413696,0.34321317261129003
791,129.0,32.0,64.0,0.25,60.0,33.002698525578396,26.45406776198551,68.1598915979945,25.848937125748506,1.418674835954963,0.9704635870667365,0.9709770014209624,1.6803049426480066,6.546039694139584,3.0245164707198424,16.380618288929742,0.37052856708790377
792,129.0,32.0,0.25,0.25,50.0,1.2182940535651259,7.638319562159776,16.773898228278966,17.495280039920164,1.3180336475529844,0.9712009942559917,0.9712889466705235,0.03302938099799578,1.5157403062024346,2.3382072878679345,5.62288772029026,0.577922230101176
793,129.0,32.0,0.5,0.25,50.0,1.375524458629025,7.902261605449339,16.908287372908028,18.8058872255489,1.1725778310628299,0.9711142672573608,0.971734710340849,0.03749020417354593,1.9302776355121252,2.90374985804224,7.138024482926053,0.6079122060972464
794,129.0,32.0,1.0,0.25,50.0,1.5905630386881824,8.641419536239482,19.5804940535385,17.772874051896206,1.395756908104074,0.9710535636709342,0.9707368532804779,0.03142498652915989,2.2516862392439845,2.58837108269311,7.0058681693974005,0.5743597629578493
795,129.0,32.0,2.0,0.25,50.0,2.2044568109971476,8.819386017875807,18.98790816470822,18.71372255489022,1.2534339798379877,0.9704076114354094,0.971341953136513,0.03646016626350837,2.8113779234896352,2.623537979532631,7.727652134408518,0.6064528542562617
796,129.0,32.0,4.0,0.25,50.0,3.574381667947272,10.6357321724332,23.670253257202166,20.79481117764471,1.1993890325187913,0.9705547661505565,0.9708291733373651,0.03958115233849809,3.269985543937925,2.754215591000709,8.830079087970875,0.5818280387113484
797,129.0,32.0,8.0,0.25,50.0,6.797091985590574,12.916242933549098,26.091949805767456,23.42055329341317,0.9538400571277714,0.970318579199145,0.971369304893922,0.21544022205583138,5.581001827446294,3.707975913135002,11.367362305308227,0.47978639675012524
798,129.0,32.0,16.0,0.25,50.0,12.655471112449211,17.36221374901353,36.09374765540556,28.429283632734528,0.947731539561035,0.9704854205722472,0.9709882014087945,0.5655977926362363,5.940991482156069,3.231123123215335,13.565144528384796,0.423853185397594
799,129.0,32.0,32.0,0.25,50.0,22.51043529758502,22.938473400014182,56.08647427443353,29.813504990019958,1.2631382972990985,0.9706777789111866,0.9716065001778079,0.9741184103896181,6.541671382437384,2.5326677038645737,15.638151402178199,0.38758246157760534
800,129.0,32.0,64.0,0.25,50.0,25.364825551134885,23.801872605732996,52.41472876260734,29.901234331337328,1.0666729928565413,0.9703457883654684,0.9716846727314669,1.9459645281959155,5.696059312306147,2.9642487329637586,15.018926673698006,0.3158394155548089
801,129.0,32.0,0.25,0.25,40.0,1.2423351742384752,7.61301904422177,16.52830481094326,20.01579620758483,1.2420469092911954,0.970912531992145,0.9713241284231249,0.03512426151994719,1.5159800926226201,2.541055840440567,5.974793230037036,0.6038174296369281
802,129.0,32.0,0.5,0.25,40.0,1.3567891552915092,7.825973214727001,17.10187162260062,20.6514750499002,1.2126338847265679,0.9711894406571345,0.971314912420758,0.03462112265942694,2.121312444366287,2.796606333195737,6.827699602008724,0.5921383928550508
803,129.0,32.0,1.0,0.25,40.0,1.5617097647980374,8.070776076843739,17.389870422092887,19.487864670658684,1.2522054427799583,0.9707263119122447,0.9712441415252533,0.030734010818101686,1.650210527568068,2.5028853975647096,6.228664138743053,0.5388444214191704
804,129.0,32.0,2.0,0.25,40.0,2.144693171247257,8.593603971123603,17.683869522079185,21.053253892215565,1.1430411737632362,0.9705348034205228,0.9708440000936798,0.03187236282830663,2.0402669992009885,2.7153306492102836,6.627226545954305,0.49794253576197406
805,129.0,32.0,4.0,0.25,40.0,3.6275322725823695,10.645924722265638,21.70998010330934,23.570545908183632,1.0404087187954156,0.9705421355619874,0.9711760856272573,0.0647285790401242,4.069006143076967,3.1124287607697125,9.1982056402624,0.5091019392037666
806,129.0,32.0,8.0,0.25,40.0,6.296508909161234,12.167945374773733,23.66401852669452,26.06926966067864,0.8814250674120326,0.970679108009862,0.97148461900959,0.19258203404576543,3.464658985189878,3.283876226980765,9.762423049450655,0.4894147853057719
807,129.0,32.0,16.0,0.25,40.0,11.585060998973255,15.73214079346477,27.853309162250056,31.20806127744511,0.6851726011643848,0.9703702297000838,0.9708965726995681,0.6752256296595707,2.390685385993404,3.2495812678474243,11.633773355977617,0.3503468788695804
808,129.0,32.0,32.0,0.25,40.0,18.078172314771294,20.018324917858568,40.34434676615335,33.32638602794411,0.8636398358320666,0.970644274170477,0.9715359987657959,1.2620222817203681,5.249106704281437,2.1339461957022454,13.539066210952257,0.32306482372149803
809,129.0,32.0,64.0,0.25,40.0,24.437147686443026,23.089504907448376,51.05431972893402,33.77690978043913,1.016088628022087,0.9705120136543234,0.9713437917644637,1.8640983777995421,5.5190445597755335,2.1330588695491333,16.085003823398296,0.3523333828283943
810,129.0,32.0,0.25,0.25,30.0,1.2295823326590982,7.450706606591685,14.875459309713017,23.19025329341318,0.942565589491984,0.971028677360682,0.972408880132817,0.04017618474981715,1.3052187209252797,2.204365355836031,5.471939959155697,0.4468243978946053
811,129.0,32.0,0.5,0.25,30.0,1.3455771049139713,7.3326740753181125,14.8014569114663,22.951601996007984,0.9956443918779444,0.9712898008001432,0.9724484814720484,0.03647148199914361,1.1231233377203427,2.2810895814322967,5.295269088536228,0.5148866808731988
812,129.0,32.0,1.0,0.25,30.0,1.56345215426508,7.484837568154182,14.47552580261294,23.085065069860278,0.9419383572793959,0.9706756664430233,0.972475823568563,0.03568492346003351,1.2847199489475811,2.4336012327899925,5.011199152181369,0.4462221522157264
813,129.0,32.0,2.0,0.25,30.0,2.1014594778771474,8.029729297209697,15.527959836598088,23.834713972055887,0.8913092085343104,0.9705414094286685,0.9716678462178071,0.04266272098930352,1.344662279698054,2.3504141586388836,5.519590649493822,0.4470401070435773
814,129.0,32.0,4.0,0.25,30.0,3.6259331032325033,10.097759557768056,18.607425258401204,27.011779640718565,0.7347925977682305,0.9704432633339801,0.9724351572162732,0.08937160300741058,2.0774966741272713,2.3492968383657185,7.391428594052163,0.36470792210609665
815,129.0,32.0,8.0,0.25,30.0,6.20844638263414,11.737460787766706,22.83624989198901,29.146058882235533,0.7719157083916145,0.9706673818464698,0.9726069812816569,0.2233677922897985,3.394579904067038,3.0052038123093934,8.730348416124624,0.4384733985788703
816,129.0,32.0,16.0,0.25,30.0,11.874465700860545,15.862443117425583,27.874293086134916,34.64473493013972,0.646923309365709,0.9704710976026989,0.9722111371455621,0.691856312709654,3.0838570744660316,2.856975216780651,10.321534284615678,0.3247447388785026
817,129.0,32.0,32.0,0.25,30.0,16.315891419309843,17.970568180098425,28.670963296803333,37.36670059880239,0.5851597133354078,0.9704975868448007,0.9726011399960438,1.4055321128733604,2.035322914412396,2.0844824276441685,11.733606492109441,0.27299343927621644
818,129.0,32.0,64.0,0.25,30.0,21.568378217135468,21.12750240917339,40.817045342096165,38.49722095808384,0.7913425489235484,0.9703853983094345,0.9727715803141791,1.995372404126429,3.2039052337304352,1.9930553406060862,13.036572958416878,0.26667133844550256
819,129.0,64.0,0.25,0.25,90.0,1.2562579154998843,8.978214038634334,22.37742590901898,18.398654491017968,1.7735236955239917,0.9713301587993162,0.9707308522006252,0.039462018675463166,3.125333177826915,3.654765901664954,7.6063140915846335,0.6299943405312728
820,129.0,64.0,0.5,0.25,90.0,1.36253375472293,8.968701972393243,21.31945765282125,11.540696606786426,1.6790456734101071,0.9713123237714011,0.9708448469714551,0.03666098052274611,2.658114606670125,3.021440680205465,7.5258013215163775,0.6621401137532
821,129.0,64.0,1.0,0.25,90.0,1.640713814509181,9.52681340667402,22.996751066637934,14.151600199600798,1.6359119137291631,0.97076900250421,0.9709640620568668,0.039741991827194525,4.0527877861879995,4.26653270541399,8.628116393654503,0.6333552968094656
